40	40	40	288
14	81
0	82
15	83
16	80
4	85
5	87
17	86
1	84
10	96
18	92
6	89
19	99
20	90
21	88
22	93
23	94
24	102
25	97
26	91
9	98
7	95
27	115
28	106
29	100
8	107
30	108
11	113
12	114
31	112
32	109
13	110
33	101
34	104
35	116
36	117
37	118
38	105
39	119
14	47
2	48
13	40
4	44
15	43
5	49
6	50
7	51
3	52
10	53
8	54
9	55
26	56
11	57
12	58
16	59
17	60
24	61
0	62
18	63
19	64
1	65
28	66
27	67
29	68
33	69
34	70
30	71
20	72
31	73
32	41
35	74
38	46
36	42
37	45
39	76
21	77
44	81
47	82
48	80
45	85
49	100
40	87
46	83
50	86
43	84
74	96
62	97
51	98
54	89
52	90
58	91
53	95
70	92
55	93
56	88
57	107
63	102
59	103
72	101
64	106
60	94
61	112
75	116
65	109
76	113
66	115
41	117
42	114
77	108
78	110
69	104
73	99
79	111
71	105
67	119
0	1
0	2
1	3
2	3
1	4
1	5
4	5
0	6
1	7
2	7
7	8
3	9
8	9
3	10
5	11
9	11
8	12
11	13
6	13
0	14
14	15
13	15
8	16
1	17
14	17
0	18
7	19
12	19
12	20
15	21
16	21
13	22
3	23
17	23
4	24
2	25
8	25
15	26
13	27
3	27
4	28
3	29
7	29
29	30
17	31
13	31
25	32
27	33
12	33
19	34
13	35
33	35
5	36
24	37
32	37
25	38
27	39
9	39
40	41
40	42
42	43
40	43
41	44
43	45
40	45
43	46
44	47
45	47
46	48
44	49
43	49
43	50
43	51
47	51
43	52
49	53
43	53
50	54
54	55
46	55
40	56
45	57
47	57
57	58
42	59
46	59
56	60
58	61
46	61
42	62
50	63
61	63
42	64
50	65
46	65
60	66
40	67
61	67
65	68
44	69
58	69
41	70
46	71
70	71
60	72
46	73
53	73
73	74
58	75
46	75
42	76
61	77
56	77
52	78
45	79
53	79
80	81
81	82
80	83
81	83
82	84
80	85
81	85
82	86
80	87
84	87
81	88
83	89
80	89
89	90
82	91
85	91
91	92
92	93
86	93
84	94
87	95
93	95
83	96
86	97
91	97
88	98
88	99
90	99
95	100
80	101
85	101
84	102
95	103
100	103
88	104
87	105
94	105
98	106
86	107
99	107
94	108
86	109
100	109
106	110
84	111
98	111
95	112
80	113
81	113
112	114
80	115
81	115
105	116
88	117
84	117
114	118
111	119
86	119
