40	40	40	234
6	90
2	84
12	88
7	86
3	87
1	85
8	82
9	83
5	89
10	91
18	92
11	98
14	93
13	100
19	101
0	94
4	95
25	96
20	102
21	97
18	40
2	43
14	46
7	47
8	42
9	41
6	45
12	55
0	44
1	72
10	56
16	58
27	57
4	59
11	62
13	66
15	49
19	60
17	65
20	70
41	82
42	83
40	86
46	91
52	84
56	85
45	98
44	87
57	93
47	90
48	88
58	89
43	99
59	92
60	94
50	95
62	96
61	97
63	100
64	101
0	1
0	2
1	3
2	3
1	4
0	5
4	5
4	6
2	7
1	7
2	8
6	9
5	9
4	10
2	11
6	11
5	12
1	13
11	13
2	14
14	15
4	15
6	16
5	17
0	17
3	18
9	19
6	19
13	20
17	21
10	21
12	22
17	23
5	23
21	24
8	25
14	25
14	26
19	27
1	27
22	28
17	29
26	29
9	30
10	31
13	31
18	32
13	33
32	33
23	34
30	35
11	35
24	36
36	37
26	37
6	38
0	39
37	39
40	41
41	42
40	43
42	43
40	44
41	45
40	45
41	46
40	47
43	47
47	48
44	49
42	49
42	50
40	51
45	51
41	52
45	53
46	53
43	54
51	55
52	55
48	56
47	57
45	57
42	58
55	59
44	59
55	60
45	61
54	61
57	62
55	63
42	63
41	64
60	65
40	65
42	66
46	67
58	67
40	68
52	69
49	69
69	70
54	71
46	71
61	72
61	73
60	73
69	74
68	75
65	75
43	76
54	77
66	77
44	78
75	79
55	79
80	81
80	82
82	83
81	83
83	84
84	85
80	85
81	86
84	87
82	87
85	88
84	89
85	89
81	90
89	91
85	91
87	92
83	93
89	93
90	94
94	95
84	95
90	96
90	97
91	97
81	98
92	99
83	99
81	100
81	101
89	101
84	102
87	103
83	103
103	104
97	105
98	105
96	106
100	107
105	107
97	108
99	109
85	109
99	110
85	111
102	111
80	112
90	113
108	113
97	114
94	115
110	115
112	116
86	117
92	117
106	118
83	119
86	119
