40	40	40	203
4	84
7	88
5	94
6	81
8	90
9	83
12	80
10	82
11	95
13	89
6	46
4	47
5	48
7	49
8	50
9	51
10	52
14	53
2	54
46	83
47	84
48	81
49	90
50	80
51	85
52	86
53	82
54	87
55	91
0	1
1	2
0	3
1	3
2	4
3	5
1	5
5	6
6	7
5	7
7	8
8	9
4	9
4	10
3	11
4	11
4	12
9	13
8	13
5	14
6	15
13	15
0	16
10	17
8	17
3	18
3	19
11	19
3	20
12	21
19	21
13	22
21	23
17	23
5	24
13	25
15	25
8	26
12	27
7	27
2	28
27	29
17	29
9	30
27	31
28	31
31	32
26	33
16	33
3	34
24	35
33	35
14	36
29	37
7	37
36	38
37	39
14	39
40	41
41	42
41	43
40	43
41	44
41	45
44	45
42	46
43	47
46	47
42	48
48	49
45	49
45	50
45	51
42	51
49	52
42	53
45	53
41	54
45	55
53	55
45	56
52	57
45	57
50	58
40	59
42	59
51	60
55	61
46	61
44	62
48	63
41	63
47	64
47	65
43	65
47	66
43	67
62	67
45	68
45	69
59	69
43	70
52	71
45	71
55	72
45	73
40	73
54	74
52	75
74	75
73	76
66	77
54	77
42	78
47	79
58	79
80	81
80	82
82	83
80	83
82	84
83	85
81	85
82	86
82	87
84	87
87	88
83	89
88	89
86	90
80	91
82	91
90	92
82	93
80	93
88	94
80	95
94	95
88	96
90	97
83	97
81	98
95	99
91	99
87	100
97	101
89	101
81	102
85	103
97	103
83	104
104	105
101	105
89	106
83	107
91	107
106	108
98	109
93	109
98	110
101	111
95	111
81	112
107	113
89	113
93	114
90	115
95	115
102	116
96	117
102	117
83	118
118	119
90	119
