80	80	80	532
5	162
1	164
0	165
2	160
6	161
7	166
8	163
9	167
15	174
10	178
11	176
12	188
13	175
14	177
16	194
17	179
18	180
19	202
20	190
21	212
22	181
23	182
24	183
25	171
26	226
27	184
28	224
29	185
30	186
31	187
32	189
33	191
34	233
35	192
36	193
37	195
38	196
39	197
40	170
41	204
42	198
43	199
48	200
44	201
45	203
46	205
47	206
49	207
50	208
51	209
52	210
53	211
54	213
55	214
56	215
57	216
58	217
59	172
60	227
3	83
1	97
5	84
6	91
7	85
8	86
9	81
2	90
10	87
11	88
12	102
13	92
14	89
15	93
16	94
17	95
18	82
19	104
20	80
0	107
21	115
22	142
4	124
40	108
34	98
26	99
36	103
23	96
27	112
28	137
29	143
48	105
38	106
30	125
50	130
33	109
37	151
52	110
49	116
31	111
32	154
35	117
74	118
39	113
41	136
69	127
24	134
25	119
43	114
51	120
58	121
42	122
53	126
46	148
61	123
44	146
75	128
76	129
54	140
80	163
90	162
82	160
81	164
91	161
106	165
92	176
116	210
117	174
88	177
98	175
83	178
102	188
113	173
93	208
100	194
94	212
86	189
110	168
108	166
89	169
101	170
109	167
87	171
112	219
134	198
103	224
118	183
95	225
96	199
99	203
97	181
119	223
84	200
104	201
111	202
122	186
120	236
114	216
85	179
128	182
115	184
142	185
107	195
121	190
105	209
123	196
132	204
152	191
129	205
135	187
130	206
143	192
136	207
145	197
144	193
146	211
126	180
127	217
131	172
0	1
1	2
0	3
2	3
1	4
4	5
1	5
4	6
6	7
0	7
4	8
2	9
4	9
7	10
4	11
3	11
0	12
11	13
0	13
2	14
2	15
14	15
8	16
15	17
10	17
11	18
11	19
14	19
15	20
4	21
0	21
21	22
2	23
7	23
23	24
11	25
16	25
7	26
25	27
9	27
23	28
20	29
18	29
12	30
23	31
14	31
14	32
13	33
9	33
0	34
0	35
27	35
25	36
10	37
36	37
32	38
29	39
12	39
39	40
20	41
22	41
30	42
4	43
41	43
15	44
34	45
17	45
24	46
42	47
4	47
24	48
18	49
46	49
47	50
7	51
35	51
8	52
25	53
7	53
6	54
10	55
38	55
35	56
25	57
32	57
11	58
9	59
15	59
1	60
49	61
36	61
37	62
33	63
60	63
26	64
47	65
60	65
38	66
21	67
20	67
19	68
37	69
54	69
26	70
3	71
10	71
2	72
64	73
1	73
4	74
14	75
72	75
12	76
26	77
64	77
31	78
46	79
51	79
80	81
81	82
81	83
80	83
80	84
80	85
84	85
80	86
85	87
82	87
87	88
83	89
85	89
89	90
80	91
90	91
81	92
87	93
86	93
81	94
89	95
81	95
82	96
96	97
93	97
87	98
83	99
96	99
97	100
88	101
90	101
84	102
89	103
90	103
89	104
102	105
82	105
82	106
102	107
80	107
96	108
101	109
91	109
90	110
99	111
105	111
107	112
108	113
82	113
91	114
85	115
105	115
114	116
114	117
113	117
99	118
107	119
99	119
112	120
106	121
83	121
97	122
111	123
104	123
112	124
101	125
90	125
106	126
113	127
90	127
101	128
86	129
125	129
129	130
124	131
128	131
91	132
127	133
82	133
133	134
116	135
126	135
127	136
109	137
97	137
102	138
138	139
123	139
119	140
115	141
123	141
141	142
102	143
82	143
107	144
141	145
115	145
114	146
145	147
135	147
91	148
111	149
131	149
93	150
97	151
96	151
82	152
124	153
148	153
112	154
147	155
109	155
109	156
95	157
85	157
111	158
114	159
122	159
160	161
160	162
162	163
161	163
160	164
162	165
160	165
162	166
163	167
160	167
163	168
167	169
165	169
163	170
161	171
163	171
170	172
171	173
160	173
165	174
165	175
162	175
163	176
162	177
176	177
177	178
170	179
161	179
166	180
175	181
165	181
161	182
182	183
161	183
175	184
173	185
180	185
170	186
167	187
183	187
161	188
162	189
180	189
161	190
177	191
169	191
161	192
185	193
167	193
190	194
171	195
189	195
180	196
172	197
165	197
177	198
165	199
164	199
192	200
169	201
197	201
187	202
201	203
162	203
167	204
166	205
162	205
194	206
193	207
176	207
175	208
173	209
197	209
173	210
174	211
173	211
182	212
198	213
196	213
172	214
203	215
205	215
196	216
203	217
202	217
173	218
167	219
212	219
183	220
163	221
168	221
202	222
216	223
166	223
176	224
196	225
191	225
197	226
173	227
185	227
223	228
198	229
212	229
193	230
187	231
209	231
228	232
169	233
178	233
180	234
215	235
218	235
184	236
191	237
175	237
207	238
222	239
175	239
