60	60	60	348
4	120
17	121
1	127
0	122
28	124
24	134
25	146
5	132
6	147
12	135
26	136
13	137
3	174
8	138
10	139
27	176
18	148
29	128
30	130
16	149
22	129
31	133
21	150
14	131
32	151
9	152
11	168
7	153
15	140
14	60
8	65
16	64
4	62
2	67
9	61
10	82
11	83
3	68
1	88
12	69
5	70
13	84
0	85
6	77
24	101
15	86
7	87
25	89
26	90
27	91
23	71
21	92
29	93
18	94
20	95
42	96
64	120
73	122
62	121
63	132
60	126
61	133
67	136
82	168
83	128
65	129
72	137
68	146
69	130
70	131
71	174
84	147
74	134
85	141
86	140
87	138
88	135
89	148
90	142
75	172
66	149
91	150
112	169
101	160
0	1
1	2
0	3
2	3
2	4
3	5
4	5
3	6
0	7
4	7
4	8
3	9
1	9
9	10
0	11
3	11
4	12
5	13
7	13
9	14
5	15
6	15
7	16
8	17
15	17
14	18
12	19
15	19
10	20
4	21
10	21
7	22
10	23
15	23
1	24
10	25
16	25
11	26
16	27
23	27
7	28
2	29
8	29
20	30
11	31
28	31
20	32
16	33
1	33
23	34
26	35
19	35
34	36
2	37
5	37
0	38
27	39
4	39
0	40
37	41
28	41
34	42
25	43
36	43
0	44
22	45
17	45
26	46
6	47
46	47
22	48
6	49
23	49
17	50
21	51
25	51
16	52
20	53
40	53
44	54
23	55
49	55
27	56
11	57
22	57
45	58
48	59
47	59
60	61
60	62
61	63
60	63
60	64
64	65
62	65
63	66
65	67
61	67
60	68
68	69
66	69
65	70
70	71
67	71
64	72
68	73
64	73
70	74
65	75
73	75
71	76
72	77
74	77
66	78
67	79
64	79
63	80
75	81
61	81
72	82
63	83
76	83
66	84
66	85
81	85
82	86
76	87
73	87
69	88
82	89
71	89
84	90
60	91
72	91
89	92
70	93
81	93
64	94
78	95
66	95
94	96
66	97
95	97
69	98
87	99
81	99
76	100
94	101
98	101
83	102
94	103
68	103
87	104
61	105
97	105
101	106
61	107
106	107
60	108
65	109
97	109
64	110
81	111
61	111
106	112
79	113
89	113
111	114
81	115
111	115
83	116
81	117
71	117
79	118
97	119
61	119
120	121
120	122
120	123
121	123
120	124
122	125
121	125
120	126
120	127
122	127
127	128
128	129
121	129
127	130
123	131
130	131
122	132
132	133
126	133
126	134
122	135
120	135
131	136
132	137
126	137
120	138
120	139
129	139
139	140
120	141
131	141
131	142
135	143
133	143
128	144
129	145
140	145
140	146
133	147
146	147
136	148
129	149
120	149
127	150
121	151
131	151
121	152
139	153
135	153
120	154
148	155
120	155
121	156
145	157
139	157
151	158
126	159
158	159
133	160
126	161
147	161
134	162
121	163
125	163
120	164
160	165
136	165
149	166
144	167
124	167
127	168
122	169
120	169
145	170
167	171
122	171
146	172
152	173
143	173
120	174
171	175
132	175
145	176
145	177
121	177
133	178
170	179
156	179
