60	60	60	309
23	120
14	128
1	129
9	140
8	130
3	131
30	132
24	141
16	133
0	121
6	123
10	126
22	127
17	134
12	135
14	74
22	63
2	64
9	65
10	69
24	75
25	72
4	76
11	77
16	66
5	78
0	79
12	80
26	81
30	82
63	126
64	123
74	120
75	134
65	122
76	127
81	121
77	140
66	141
78	128
67	142
79	159
80	135
68	129
82	133
0	1
0	2
1	3
0	3
3	4
4	5
2	5
1	6
3	7
6	7
0	8
5	9
2	9
8	10
3	11
0	11
0	12
2	13
9	13
1	14
8	15
13	15
8	16
9	17
15	17
8	18
9	19
15	19
12	20
7	21
6	21
11	22
13	23
22	23
1	24
15	25
22	25
13	26
8	27
12	27
7	28
5	29
23	29
10	30
21	31
27	31
18	32
23	33
16	33
29	34
27	35
10	35
32	36
25	37
28	37
12	38
38	39
14	39
26	40
17	41
21	41
31	42
42	43
2	43
20	44
22	45
32	45
44	46
24	47
6	47
43	48
29	49
47	49
23	50
3	51
37	51
23	52
35	53
30	53
36	54
26	55
32	55
46	56
33	57
42	57
44	58
33	59
57	59
60	61
60	62
61	63
62	63
62	64
63	65
61	65
61	66
62	67
66	67
64	68
67	69
68	69
69	70
68	71
63	71
67	72
62	73
63	73
62	74
71	75
73	75
62	76
69	77
63	77
69	78
69	79
73	79
67	80
68	81
75	81
73	82
80	83
77	83
73	84
80	85
79	85
82	86
70	87
86	87
68	88
66	89
73	89
88	90
79	91
90	91
81	92
78	93
75	93
70	94
72	95
91	95
66	96
63	97
62	97
60	98
73	99
89	99
74	100
73	101
99	101
98	102
81	103
70	103
70	104
88	105
83	105
78	106
106	107
103	107
94	108
79	109
91	109
74	110
74	111
105	111
75	112
77	113
68	113
71	114
84	115
92	115
75	116
98	117
66	117
80	118
74	119
114	119
120	121
120	122
122	123
121	123
121	124
121	125
122	125
122	126
124	127
123	127
125	128
127	129
123	129
120	130
124	131
122	131
126	132
127	133
122	133
120	134
130	135
134	135
134	136
126	137
131	137
127	138
123	139
138	139
139	140
127	141
125	141
133	142
139	143
129	143
140	144
140	145
139	145
133	146
144	147
131	147
125	148
143	149
132	149
120	150
142	151
136	151
139	152
151	153
141	153
145	154
135	155
143	155
154	156
122	157
139	157
120	158
125	159
132	159
133	160
127	161
156	161
154	162
121	163
135	163
144	164
151	165
162	165
125	166
149	167
120	167
145	168
149	169
137	169
164	170
120	171
166	171
161	172
127	173
143	173
158	174
172	175
140	175
138	176
144	177
146	177
141	178
159	179
160	179
