100	100	100	592
3	211
4	212
5	213
2	214
6	215
7	222
1	216
0	217
26	218
43	219
27	200
8	220
65	221
16	223
58	224
17	204
18	225
39	226
19	227
48	206
28	228
67	229
63	230
76	231
14	232
20	233
66	234
21	235
46	236
22	237
23	238
12	239
68	240
29	241
24	242
40	243
25	244
56	245
30	209
31	246
57	210
32	205
33	202
11	207
10	208
34	247
41	248
15	249
60	250
3	102
4	103
5	104
6	105
7	106
8	107
2	108
1	109
0	110
10	111
9	112
18	113
16	114
36	115
11	116
14	120
19	117
39	130
62	118
17	119
65	121
20	122
15	123
21	124
63	125
44	126
24	127
37	128
32	129
84	131
51	132
48	101
64	148
40	133
78	149
42	134
22	135
26	100
76	156
53	162
38	153
77	152
27	150
23	154
71	174
79	160
28	161
41	191
80	151
81	144
120	208
148	211
102	212
107	213
109	214
103	215
130	204
104	216
105	217
106	218
108	205
110	219
111	220
112	221
113	222
114	223
115	224
116	225
117	226
118	227
119	228
121	229
122	230
123	231
124	232
125	233
126	234
127	235
128	207
129	236
131	237
132	238
133	239
134	240
135	241
136	242
137	243
138	244
139	245
140	246
141	206
142	247
143	248
144	249
145	250
146	200
147	251
149	252
150	253
0	1
1	2
2	3
1	3
0	4
1	5
3	5
1	6
2	7
0	7
6	8
2	9
0	9
8	10
9	11
2	11
3	12
0	13
8	13
11	14
3	15
12	15
14	16
13	17
8	17
6	18
9	19
15	19
4	20
0	21
19	21
16	22
3	23
14	23
17	24
12	25
22	25
4	26
15	27
20	27
10	28
16	29
8	29
26	30
17	31
27	31
0	32
3	33
13	33
10	34
15	35
1	35
15	36
5	37
21	37
25	38
15	39
38	39
11	40
39	41
40	41
10	42
6	43
26	43
1	44
42	45
31	45
5	46
40	47
44	47
33	48
39	49
17	49
7	50
25	51
30	51
42	52
34	53
13	53
38	54
38	55
3	55
3	56
7	57
17	57
5	58
57	59
1	59
25	60
2	61
39	61
35	62
1	63
52	63
62	64
2	65
64	65
5	66
2	67
64	67
64	68
66	69
58	69
55	70
57	71
47	71
46	72
32	73
50	73
55	74
35	75
16	75
33	76
61	77
1	77
46	78
28	79
18	79
61	80
70	81
11	81
59	82
75	83
31	83
83	84
0	85
5	85
45	86
38	87
69	87
47	88
2	89
45	89
80	90
8	91
2	91
64	92
35	93
75	93
79	94
58	95
2	95
78	96
63	97
86	97
56	98
60	99
24	99
100	101
101	102
100	103
102	103
100	104
103	105
102	105
102	106
101	107
102	107
102	108
104	109
108	109
102	110
101	111
110	111
103	112
104	113
109	113
106	114
109	115
107	115
101	116
101	117
113	117
114	118
105	119
115	119
111	120
100	121
120	121
113	122
101	123
115	123
116	124
101	125
106	125
107	126
108	127
116	127
106	128
125	129
122	129
115	130
128	131
127	131
119	132
129	133
128	133
106	134
119	135
103	135
106	136
128	137
110	137
128	138
101	139
100	139
130	140
108	141
100	141
109	142
131	143
129	143
102	144
112	145
119	145
125	146
129	147
134	147
121	148
140	149
136	149
114	150
120	151
114	151
113	152
101	153
106	153
131	154
146	155
123	155
145	156
151	157
109	157
123	158
112	159
150	159
137	160
106	161
105	161
104	162
127	163
146	163
118	164
119	165
147	165
119	166
130	167
153	167
111	168
159	169
152	169
108	170
102	171
165	171
106	172
161	173
119	173
158	174
145	175
108	175
159	176
137	177
168	177
143	178
174	179
172	179
120	180
159	181
161	181
136	182
128	183
118	183
181	184
168	185
147	185
121	186
185	187
184	187
152	188
148	189
129	189
182	190
123	191
138	191
101	192
147	193
115	193
173	194
143	195
193	195
103	196
166	197
103	197
197	198
110	199
180	199
200	201
201	202
200	203
202	203
200	204
202	205
201	205
203	206
201	207
206	207
205	208
203	209
208	209
204	210
202	211
200	211
205	212
210	213
202	213
205	214
212	215
201	215
214	216
200	217
210	217
202	218
203	219
205	219
207	220
206	221
213	221
212	222
203	223
220	223
210	224
210	225
223	225
215	226
203	227
221	227
208	228
213	229
215	229
218	230
210	231
228	231
229	232
207	233
221	233
227	234
213	235
221	235
206	236
231	237
203	237
226	238
213	239
226	239
238	240
240	241
205	241
239	242
223	243
218	243
208	244
240	245
231	245
223	246
243	247
209	247
246	248
210	249
214	249
219	250
238	251
225	251
238	252
221	253
206	253
240	254
244	255
202	255
249	256
249	257
255	257
237	258
233	259
204	259
234	260
210	261
256	261
233	262
206	263
255	263
207	264
200	265
248	265
200	266
231	267
229	267
244	268
257	269
210	269
210	270
223	271
244	271
242	272
252	273
254	273
262	274
209	275
254	275
237	276
208	277
276	277
277	278
248	279
208	279
215	280
277	281
275	281
213	282
231	283
264	283
224	284
229	285
278	285
203	286
214	287
210	287
256	288
236	289
253	289
226	290
238	291
225	291
257	292
263	293
282	293
224	294
230	295
227	295
233	296
228	297
215	297
201	298
211	299
239	299
