20	20	20	142
1	44
2	45
0	46
7	47
4	48
5	43
8	49
3	50
9	51
10	41
11	52
6	53
12	54
13	55
16	56
18	57
17	40
15	42
4	24
1	22
2	25
3	26
0	27
13	21
7	28
8	20
14	23
6	36
10	31
9	37
5	33
12	34
11	29
15	39
19	38
17	32
18	30
16	35
24	46
25	43
26	47
27	54
23	40
28	44
29	48
22	49
21	45
30	50
20	51
32	52
34	41
33	42
31	55
38	56
36	53
35	58
39	57
37	59
0	1
1	2
0	3
2	3
2	4
0	5
1	5
2	6
3	7
6	7
7	8
3	9
8	9
7	10
8	11
5	11
4	12
6	13
8	13
0	14
13	15
3	15
11	16
0	17
6	17
0	18
12	19
7	19
20	21
21	22
20	23
21	23
20	24
22	25
23	25
23	26
20	27
25	27
26	28
20	29
22	29
23	30
22	31
21	31
27	32
30	33
23	33
28	34
31	35
32	35
27	36
27	37
22	37
21	38
38	39
25	39
40	41
40	42
42	43
40	43
43	44
42	45
43	45
42	46
41	47
44	47
46	48
43	49
45	49
48	50
48	51
42	51
45	52
43	53
44	53
46	54
53	55
42	55
48	56
41	57
45	57
41	58
49	59
45	59
