20	20	20	112
0	40
6	41
10	42
7	43
11	44
8	51
15	58
12	50
13	52
9	49
1	20
0	22
6	23
10	21
7	33
8	28
4	34
9	24
22	40
23	42
26	41
28	43
29	50
27	48
24	55
20	49
21	52
33	44
0	1
0	2
2	3
0	3
2	4
4	5
2	5
5	6
0	7
3	7
4	8
0	9
5	9
9	10
9	11
0	11
0	12
10	13
5	13
11	14
0	15
12	15
9	16
12	17
6	17
7	18
16	19
0	19
20	21
21	22
22	23
21	23
22	24
23	25
20	25
21	26
24	27
21	27
26	28
26	29
25	29
20	30
21	31
23	31
27	32
27	33
24	33
23	34
33	35
32	35
25	36
20	37
32	37
32	38
22	39
32	39
40	41
40	42
40	43
42	43
41	44
40	45
42	45
43	46
46	47
44	47
47	48
42	49
48	49
46	50
41	51
40	51
44	52
48	53
49	53
49	54
41	55
50	55
54	56
40	57
41	57
52	58
51	59
43	59
