20	20	20	126
3	40
9	42
4	43
5	41
6	46
0	45
11	48
7	44
2	49
1	47
13	54
8	55
16	58
14	21
0	20
9	22
3	30
2	26
4	24
11	27
1	28
6	29
12	31
10	32
13	33
7	34
15	25
8	37
21	42
20	46
22	41
23	43
26	44
27	45
37	47
36	40
38	49
24	48
25	59
30	53
39	56
31	58
0	1
1	2
1	3
2	3
0	4
3	5
0	5
2	6
1	7
2	7
3	8
0	9
8	9
2	10
10	11
2	11
10	12
8	13
4	13
8	14
9	15
14	15
5	16
12	17
14	17
5	18
6	19
13	19
20	21
21	22
22	23
20	23
20	24
22	25
20	25
25	26
20	27
22	27
22	28
28	29
22	29
27	30
20	31
27	31
25	32
32	33
23	33
25	34
29	35
30	35
20	36
29	37
36	37
26	38
38	39
26	39
40	41
41	42
40	43
42	43
40	44
40	45
42	45
42	46
44	47
41	47
43	48
43	49
47	49
45	50
48	51
43	51
47	52
49	53
46	53
44	54
48	55
46	55
41	56
41	57
48	57
45	58
40	59
41	59
